,gene_id,database,kegg_id
1367,SGL_RS09890,KEGG_orth,-
1370,SGL_RS19215,KEGG_orth,-
1373,SGL_RS09920,KEGG_orth,-
1375,SGL_RS09930,KEGG_orth,-
1376,SGL_RS09935,KEGG_orth,-
1380,SGL_RS09960,KEGG_orth,-
1381,SGL_RS09970,KEGG_orth,-
1382,SGL_RS09980,KEGG_orth,-
1383,SGL_RS09985,KEGG_orth,-
1390,SGL_RS10035,KEGG_orth,-
1391,SGL_RS10060,KEGG_orth,-
1392,SGL_RS10065,KEGG_orth,-
1395,SGL_RS10080,KEGG_orth,-
1397,SGL_RS10090,KEGG_orth,-
1403,SGL_RS10135,KEGG_orth,-
1405,SGL_RS10145,KEGG_orth,-
1407,SGL_RS10155,KEGG_orth,-
1408,SGL_RS10160,KEGG_orth,-
1409,SGL_RS10165,KEGG_orth,-
1410,SGL_RS10175,KEGG_orth,-
1411,SGL_RS10180,KEGG_orth,-
1416,SGL_RS10205,KEGG_orth,-
1417,SGL_RS10210,KEGG_orth,-
1418,SGL_RS18885,KEGG_orth,-
1419,SGL_RS10220,KEGG_orth,-
1420,SGL_RS10225,KEGG_orth,-
1421,SGL_RS10230,KEGG_orth,-
1422,SGL_RS10235,KEGG_orth,-
1424,SGL_RS10245,KEGG_orth,-
1426,SGL_RS10255,KEGG_orth,-
1427,SGL_RS10260,KEGG_orth,-
1431,SGL_RS10285,KEGG_orth,-
1432,SGL_RS10290,KEGG_orth,-
1433,SGL_RS10295,KEGG_orth,-
1434,SGL_RS10300,KEGG_orth,-
1435,SGL_RS10305,KEGG_orth,-
1436,SGL_RS10310,KEGG_orth,-
1437,SGL_RS10315,KEGG_orth,-
1439,SGL_RS10325,KEGG_orth,-
1441,SGL_RS10335,KEGG_orth,-
1443,SGL_RS10345,KEGG_orth,-
1444,SGL_RS10350,KEGG_orth,-
1446,SGL_RS10360,KEGG_orth,-
1450,SGL_RS10380,KEGG_orth,-
1453,SGL_RS10395,KEGG_orth,-
1454,SGL_RS10400,KEGG_orth,-
1455,SGL_RS10405,KEGG_orth,-
1456,SGL_RS10410,KEGG_orth,-
1457,SGL_RS10415,KEGG_orth,-
1459,SGL_RS10425,KEGG_orth,-
1465,SGL_RS10455,KEGG_orth,-
1466,SGL_RS10465,KEGG_orth,-
1469,SGL_RS10485,KEGG_orth,-
1471,SGL_RS10495,KEGG_orth,-
1474,SGL_RS10505,KEGG_orth,-
1477,SGL_RS10520,KEGG_orth,-
1480,SGL_RS10540,KEGG_orth,-
1481,SGL_RS10545,KEGG_orth,-
1482,SGL_RS10550,KEGG_orth,-
1485,SGL_RS10575,KEGG_orth,-
1488,SGL_RS10595,KEGG_orth,-
1489,SGL_RS10600,KEGG_orth,-
1498,SGL_RS10650,KEGG_orth,-
1501,SGL_RS10665,KEGG_orth,-
1503,SGL_RS20030,KEGG_orth,-
1504,SGL_RS10680,KEGG_orth,-
1509,SGL_RS10705,KEGG_orth,-
1510,SGL_RS10710,KEGG_orth,-
1516,SGL_RS10750,KEGG_orth,-
1517,SGL_RS10755,KEGG_orth,-
1518,SGL_RS10760,KEGG_orth,-
1519,SGL_RS10765,KEGG_orth,-
1520,SGL_RS10770,KEGG_orth,-
1521,SGL_RS10775,KEGG_orth,-
1523,SGL_RS10785,KEGG_orth,-
1524,SGL_RS10790,KEGG_orth,-
1525,SGL_RS10795,KEGG_orth,-
1528,SGL_RS10815,KEGG_orth,-
1529,SGL_RS10820,KEGG_orth,-
1533,SGL_RS10840,KEGG_orth,-
1537,SGL_RS10870,KEGG_orth,-
1541,SGL_RS10885,KEGG_orth,-
1543,SGL_RS10895,KEGG_orth,-
1544,SGL_RS10900,KEGG_orth,-
1546,SGL_RS10910,KEGG_orth,-
1547,SGL_RS10915,KEGG_orth,-
1555,SGL_RS10955,KEGG_orth,-
1559,SGL_RS10990,KEGG_orth,-
1563,SGL_RS11010,KEGG_orth,-
1566,SGL_RS11035,KEGG_orth,-
1567,SGL_RS11040,KEGG_orth,-
1569,SGL_RS11050,KEGG_orth,-
1570,SGL_RS11055,KEGG_orth,-
1572,SGL_RS11065,KEGG_orth,-
1573,SGL_RS11070,KEGG_orth,-
1574,SGL_RS19610,KEGG_orth,-
1577,SGL_RS11085,KEGG_orth,-
1578,SGL_RS11090,KEGG_orth,-
1581,SGL_RS11105,KEGG_orth,-
1583,SGL_RS11115,KEGG_orth,-
1590,SGL_RS11190,KEGG_orth,-
1591,SGL_RS11200,KEGG_orth,-
1592,SGL_RS11205,KEGG_orth,-
1593,SGL_RS11210,KEGG_orth,-
1594,SGL_RS11215,KEGG_orth,-
1598,SGL_RS11235,KEGG_orth,-
1601,SGL_RS11250,KEGG_orth,-
1603,SGL_RS11260,KEGG_orth,-
1606,SGL_RS11280,KEGG_orth,-
1607,SGL_RS11285,KEGG_orth,-
1609,SGL_RS11300,KEGG_orth,-
1611,SGL_RS11310,KEGG_orth,-
1612,SGL_RS11315,KEGG_orth,-
1614,SGL_RS11325,KEGG_orth,-
1616,SGL_RS11335,KEGG_orth,-
1619,SGL_RS11350,KEGG_orth,-
1624,SGL_RS11375,KEGG_orth,-
1625,SGL_RS11380,KEGG_orth,-
1632,SGL_RS11430,KEGG_orth,-
1635,SGL_RS11445,KEGG_orth,-
1639,SGL_RS11465,KEGG_orth,-
1646,SGL_RS11505,KEGG_orth,-
1648,SGL_RS11515,KEGG_orth,-
1652,SGL_RS11535,KEGG_orth,-
1653,SGL_RS11540,KEGG_orth,-
1655,SGL_RS11550,KEGG_orth,-
1656,SGL_RS11555,KEGG_orth,-
1659,SGL_RS11580,KEGG_orth,-
1661,SGL_RS11590,KEGG_orth,-
1662,SGL_RS11595,KEGG_orth,-
1663,SGL_RS11600,KEGG_orth,-
1664,SGL_RS11605,KEGG_orth,-
1665,SGL_RS11610,KEGG_orth,-
1667,SGL_RS11620,KEGG_orth,-
1670,SGL_RS11635,KEGG_orth,-
1671,SGL_RS11640,KEGG_orth,-
1675,SGL_RS11660,KEGG_orth,-
1676,SGL_RS11675,KEGG_orth,-
1678,SGL_RS11685,KEGG_orth,-
1680,SGL_RS11695,KEGG_orth,-
1681,SGL_RS11725,KEGG_orth,-
1683,SGL_RS11740,KEGG_orth,-
1684,SGL_RS11750,KEGG_orth,-
1686,SGL_RS11760,KEGG_orth,-
1687,SGL_RS11765,KEGG_orth,-
1690,SGL_RS11785,KEGG_orth,-
1696,SGL_RS11820,KEGG_orth,-
1698,SGL_RS11830,KEGG_orth,-
1700,SGL_RS11840,KEGG_orth,-
1702,SGL_RS11850,KEGG_orth,-
1703,SGL_RS11855,KEGG_orth,-
1704,SGL_RS11860,KEGG_orth,-
1705,SGL_RS11865,KEGG_orth,-
1706,SGL_RS11870,KEGG_orth,-
1707,SGL_RS11875,KEGG_orth,-
1708,SGL_RS11880,KEGG_orth,-
1710,SGL_RS11890,KEGG_orth,-
1716,SGL_RS11930,KEGG_orth,-
1718,SGL_RS11940,KEGG_orth,-
1719,SGL_RS11945,KEGG_orth,-
1722,SGL_RS11960,KEGG_orth,-
1723,SGL_RS11965,KEGG_orth,-
1724,SGL_RS11970,KEGG_orth,-
1725,SGL_RS11975,KEGG_orth,-
1727,SGL_RS11985,KEGG_orth,-
1729,SGL_RS11995,KEGG_orth,-
1731,SGL_RS12005,KEGG_orth,-
1732,SGL_RS12010,KEGG_orth,-
1733,SGL_RS12015,KEGG_orth,-
1734,SGL_RS12020,KEGG_orth,-
1739,SGL_RS12050,KEGG_orth,-
1740,SGL_RS12055,KEGG_orth,-
1742,SGL_RS12065,KEGG_orth,-
1743,SGL_RS12070,KEGG_orth,-
1744,SGL_RS12075,KEGG_orth,-
1746,SGL_RS12085,KEGG_orth,-
1747,SGL_RS12090,KEGG_orth,-
1748,SGL_RS12095,KEGG_orth,-
1749,SGL_RS12100,KEGG_orth,-
1751,SGL_RS12110,KEGG_orth,-
1752,SGL_RS19915,KEGG_orth,-
1753,SGL_RS12120,KEGG_orth,-
1754,SGL_RS12125,KEGG_orth,-
1755,SGL_RS12130,KEGG_orth,-
1757,SGL_RS12140,KEGG_orth,-
1758,SGL_RS12145,KEGG_orth,-
1759,SGL_RS12150,KEGG_orth,-
1760,SGL_RS12155,KEGG_orth,-
1766,SGL_RS12200,KEGG_orth,-
1767,SGL_RS12205,KEGG_orth,-
1774,SGL_RS12245,KEGG_orth,-
1779,SGL_RS12275,KEGG_orth,-
1781,SGL_RS12285,KEGG_orth,-
1782,SGL_RS12290,KEGG_orth,-
1783,SGL_RS12295,KEGG_orth,-
1784,SGL_RS18960,KEGG_orth,-
1785,SGL_RS12305,KEGG_orth,-
1786,SGL_RS18965,KEGG_orth,-
1787,SGL_RS12310,KEGG_orth,-
1788,SGL_RS12315,KEGG_orth,-
1789,SGL_RS12320,KEGG_orth,-
1791,SGL_RS12340,KEGG_orth,-
1793,SGL_RS12350,KEGG_orth,-
1795,SGL_RS12360,KEGG_orth,-
1800,SGL_RS12410,KEGG_orth,-
1801,SGL_RS12415,KEGG_orth,-
1802,SGL_RS12420,KEGG_orth,-
1805,SGL_RS12435,KEGG_orth,-
1807,SGL_RS12445,KEGG_orth,-
1810,SGL_RS12460,KEGG_orth,-
1812,SGL_RS12470,KEGG_orth,-
1814,SGL_RS12480,KEGG_orth,-
1815,SGL_RS12485,KEGG_orth,-
1816,SGL_RS12490,KEGG_orth,-
1818,SGL_RS20035,KEGG_orth,-
1821,SGL_RS12515,KEGG_orth,-
1823,SGL_RS12530,KEGG_orth,-
1824,SGL_RS12535,KEGG_orth,-
1830,SGL_RS12565,KEGG_orth,-
1831,SGL_RS12570,KEGG_orth,-
1833,SGL_RS19930,KEGG_orth,-
1839,SGL_RS12615,KEGG_orth,-
1842,SGL_RS12630,KEGG_orth,-
1843,SGL_RS12635,KEGG_orth,-
1844,SGL_RS12640,KEGG_orth,-
1845,SGL_RS12645,KEGG_orth,-
1847,SGL_RS12655,KEGG_orth,-
1848,SGL_RS12660,KEGG_orth,-
1849,SGL_RS12665,KEGG_orth,-
1850,SGL_RS12675,KEGG_orth,-
1851,SGL_RS12690,KEGG_orth,-
1852,SGL_RS12695,KEGG_orth,-
1853,SGL_RS12700,KEGG_orth,-
1854,SGL_RS12705,KEGG_orth,-
1856,SGL_RS19940,KEGG_orth,-
1860,SGL_RS12740,KEGG_orth,-
1863,SGL_RS12755,KEGG_orth,-
1864,SGL_RS12760,KEGG_orth,-
1865,SGL_RS12765,KEGG_orth,-
1867,SGL_RS12775,KEGG_orth,-
1868,SGL_RS12785,KEGG_orth,-
1869,SGL_RS12790,KEGG_orth,-
1871,SGL_RS12810,KEGG_orth,-
1872,SGL_RS12815,KEGG_orth,-
1874,SGL_RS12825,KEGG_orth,-
1875,SGL_RS12830,KEGG_orth,-
1877,SGL_RS12845,KEGG_orth,-
1879,SGL_RS12855,KEGG_orth,-
1882,SGL_RS12875,KEGG_orth,-
1884,SGL_RS12885,KEGG_orth,-
1885,SGL_RS12895,KEGG_orth,-
1889,SGL_RS12915,KEGG_orth,-
1890,SGL_RS12920,KEGG_orth,-
1891,SGL_RS12925,KEGG_orth,-
1892,SGL_RS12930,KEGG_orth,-
1893,SGL_RS12935,KEGG_orth,-
1896,SGL_RS12950,KEGG_orth,-
1899,SGL_RS12970,KEGG_orth,-
1900,SGL_RS12975,KEGG_orth,-
1902,SGL_RS12990,KEGG_orth,-
1903,SGL_RS12995,KEGG_orth,-
1904,SGL_RS13000,KEGG_orth,-
1906,SGL_RS13010,KEGG_orth,-
1907,SGL_RS13015,KEGG_orth,-
1908,SGL_RS13020,KEGG_orth,-
1911,SGL_RS13040,KEGG_orth,-
1912,SGL_RS13045,KEGG_orth,-
1921,SGL_RS19955,KEGG_orth,-
1922,SGL_RS19960,KEGG_orth,-
1923,SGL_RS13100,KEGG_orth,-
1926,SGL_RS13115,KEGG_orth,-
1929,SGL_RS13135,KEGG_orth,-
1932,SGL_RS13150,KEGG_orth,-
1937,SGL_RS13175,KEGG_orth,-
1939,SGL_RS13185,KEGG_orth,-
1941,SGL_RS13195,KEGG_orth,-
1944,SGL_RS13210,KEGG_orth,-
1945,SGL_RS13215,KEGG_orth,-
1948,SGL_RS13230,KEGG_orth,-
1951,SGL_RS13245,KEGG_orth,-
1953,SGL_RS13255,KEGG_orth,-
1954,SGL_RS13265,KEGG_orth,-
1956,SGL_RS13285,KEGG_orth,-
1959,SGL_RS13315,KEGG_orth,-
1960,SGL_RS13320,KEGG_orth,-
1963,SGL_RS13335,KEGG_orth,-
1965,SGL_RS13350,KEGG_orth,-
1966,SGL_RS13355,KEGG_orth,-
1967,SGL_RS13360,KEGG_orth,-
1968,SGL_RS13365,KEGG_orth,-
1975,SGL_RS13400,KEGG_orth,-
1979,SGL_RS13420,KEGG_orth,-
1981,SGL_RS13430,KEGG_orth,-
1984,SGL_RS13455,KEGG_orth,-
1988,SGL_RS13480,KEGG_orth,-
1989,SGL_RS13485,KEGG_orth,-
1991,SGL_RS13495,KEGG_orth,-
1999,SGL_RS13540,KEGG_orth,-
2000,SGL_RS13545,KEGG_orth,-
2005,SGL_RS13570,KEGG_orth,-
2006,SGL_RS13575,KEGG_orth,-
2008,SGL_RS13585,KEGG_orth,-
2012,SGL_RS13615,KEGG_orth,-
2013,SGL_RS13620,KEGG_orth,-
2019,SGL_RS13660,KEGG_orth,-
2020,SGL_RS13665,KEGG_orth,-
2021,SGL_RS13670,KEGG_orth,-
2024,SGL_RS13690,KEGG_orth,-
2026,SGL_RS20080,KEGG_orth,-
2027,SGL_RS20085,KEGG_orth,-
2028,SGL_RS13705,KEGG_orth,-
2029,SGL_RS13710,KEGG_orth,-
2032,SGL_RS13725,KEGG_orth,-
2037,SGL_RS13770,KEGG_orth,-
2038,SGL_RS13780,KEGG_orth,-
2046,SGL_RS13820,KEGG_orth,-
2047,SGL_RS13825,KEGG_orth,-
2051,SGL_RS13845,KEGG_orth,-
2053,SGL_RS13855,KEGG_orth,-
2055,SGL_RS13865,KEGG_orth,-
2062,SGL_RS13900,KEGG_orth,-
2063,SGL_RS13905,KEGG_orth,-
2064,SGL_RS13910,KEGG_orth,-
2065,SGL_RS13920,KEGG_orth,-
2067,SGL_RS13930,KEGG_orth,-
2068,SGL_RS13935,KEGG_orth,-
2073,SGL_RS13960,KEGG_orth,-
2075,SGL_RS13970,KEGG_orth,-
2079,SGL_RS13990,KEGG_orth,-
2083,SGL_RS14015,KEGG_orth,-
2085,SGL_RS14030,KEGG_orth,-
2088,SGL_RS14045,KEGG_orth,-
2091,SGL_RS14060,KEGG_orth,-
2092,SGL_RS14065,KEGG_orth,-
2093,SGL_RS14070,KEGG_orth,-
2094,SGL_RS14075,KEGG_orth,-
2095,SGL_RS14080,KEGG_orth,-
2096,SGL_RS14085,KEGG_orth,-
2098,SGL_RS14100,KEGG_orth,-
2101,SGL_RS14115,KEGG_orth,-
2104,SGL_RS14130,KEGG_orth,-
2106,SGL_RS14140,KEGG_orth,-
2107,SGL_RS14155,KEGG_orth,-
2108,SGL_RS14160,KEGG_orth,-
2111,SGL_RS14175,KEGG_orth,-
2118,SGL_RS14210,KEGG_orth,-
2121,SGL_RS14235,KEGG_orth,-
2123,SGL_RS14245,KEGG_orth,-
2124,SGL_RS14250,KEGG_orth,-
2128,SGL_RS14265,KEGG_orth,-
2130,SGL_RS14275,KEGG_orth,-
2132,SGL_RS14285,KEGG_orth,-
2136,SGL_RS14305,KEGG_orth,-
2137,SGL_RS14310,KEGG_orth,-
2138,SGL_RS14315,KEGG_orth,-
2139,SGL_RS14320,KEGG_orth,-
2141,SGL_RS14330,KEGG_orth,-
2143,SGL_RS14340,KEGG_orth,-
2144,SGL_RS14345,KEGG_orth,-
2148,SGL_RS14370,KEGG_orth,-
2150,SGL_RS14380,KEGG_orth,-
2151,SGL_RS14385,KEGG_orth,-
2152,SGL_RS14390,KEGG_orth,-
2153,SGL_RS14395,KEGG_orth,-
2154,SGL_RS14400,KEGG_orth,-
2155,SGL_RS14405,KEGG_orth,-
2157,SGL_RS14420,KEGG_orth,-
2162,SGL_RS14445,KEGG_orth,-
2163,SGL_RS19635,KEGG_orth,-
2164,SGL_RS14455,KEGG_orth,-
2165,SGL_RS14460,KEGG_orth,-
2167,SGL_RS14470,KEGG_orth,-
2170,SGL_RS14490,KEGG_orth,-
2174,SGL_RS14510,KEGG_orth,-
2175,SGL_RS14520,KEGG_orth,-
2176,SGL_RS14525,KEGG_orth,-
2178,SGL_RS14535,KEGG_orth,-
2183,SGL_RS14560,KEGG_orth,-
2184,SGL_RS14565,KEGG_orth,-
2185,SGL_RS14570,KEGG_orth,-
2186,SGL_RS14575,KEGG_orth,-
2188,SGL_RS14585,KEGG_orth,-
2189,SGL_RS14595,KEGG_orth,-
2191,SGL_RS14605,KEGG_orth,-
2195,SGL_RS14630,KEGG_orth,-
2196,SGL_RS18425,KEGG_orth,-
2198,SGL_RS14645,KEGG_orth,-
2199,SGL_RS14650,KEGG_orth,-
2200,SGL_RS14655,KEGG_orth,-
2204,SGL_RS14675,KEGG_orth,-
2205,SGL_RS14680,KEGG_orth,-
2206,SGL_RS14685,KEGG_orth,-
2207,SGL_RS14690,KEGG_orth,-
2208,SGL_RS14695,KEGG_orth,-
2209,SGL_RS14700,KEGG_orth,-
2212,SGL_RS14740,KEGG_orth,-
2214,SGL_RS14755,KEGG_orth,-
2215,SGL_RS14760,KEGG_orth,-
2225,SGL_RS14810,KEGG_orth,-
2229,SGL_RS14830,KEGG_orth,-
2230,SGL_RS14850,KEGG_orth,-
2233,SGL_RS14870,KEGG_orth,-
2237,SGL_RS14890,KEGG_orth,-
2238,SGL_RS14895,KEGG_orth,-
2241,SGL_RS14910,KEGG_orth,-
2243,SGL_RS14920,KEGG_orth,-
2246,SGL_RS14940,KEGG_orth,-
2247,SGL_RS19990,KEGG_orth,-
2248,SGL_RS14950,KEGG_orth,-
2249,SGL_RS14955,KEGG_orth,-
2250,SGL_RS14960,KEGG_orth,-
2251,SGL_RS14965,KEGG_orth,-
2252,SGL_RS14970,KEGG_orth,-
2256,SGL_RS15000,KEGG_orth,-
2257,SGL_RS15005,KEGG_orth,-
2258,SGL_RS15010,KEGG_orth,-
2259,SGL_RS19995,KEGG_orth,-
2262,SGL_RS15020,KEGG_orth,-
2263,SGL_RS15025,KEGG_orth,-
2265,SGL_RS15035,KEGG_orth,-
2267,SGL_RS15045,KEGG_orth,-
2268,SGL_RS15050,KEGG_orth,-
2269,SGL_RS15055,KEGG_orth,-
2272,SGL_RS15075,KEGG_orth,-
2276,SGL_RS15095,KEGG_orth,-
2279,SGL_RS15110,KEGG_orth,-
2280,SGL_RS15115,KEGG_orth,-
2284,SGL_RS15135,KEGG_orth,-
2290,SGL_RS15165,KEGG_orth,-
2292,SGL_RS15175,KEGG_orth,-
2294,SGL_RS15185,KEGG_orth,-
2296,SGL_RS15195,KEGG_orth,-
2297,SGL_RS15200,KEGG_orth,-
2299,SGL_RS15210,KEGG_orth,-
2300,SGL_RS15215,KEGG_orth,-
2301,SGL_RS15220,KEGG_orth,-
2303,SGL_RS15230,KEGG_orth,-
2312,SGL_RS15275,KEGG_orth,-
2317,SGL_RS15300,KEGG_orth,-
2325,SGL_RS15340,KEGG_orth,-
2330,SGL_RS15365,KEGG_orth,-
2332,SGL_RS15375,KEGG_orth,-
2334,SGL_RS15385,KEGG_orth,-
2337,SGL_RS15400,KEGG_orth,-
2338,SGL_RS15405,KEGG_orth,-
2340,SGL_RS15415,KEGG_orth,-
2343,SGL_RS15435,KEGG_orth,-
2345,SGL_RS15445,KEGG_orth,-
2346,SGL_RS15450,KEGG_orth,-
2348,SGL_RS15460,KEGG_orth,-
2349,SGL_RS15465,KEGG_orth,-
2350,SGL_RS19275,KEGG_orth,-
2351,SGL_RS15480,KEGG_orth,-
2355,SGL_RS15500,KEGG_orth,-
2356,SGL_RS15505,KEGG_orth,-
2357,SGL_RS15510,KEGG_orth,-
2359,SGL_RS15520,KEGG_orth,-
2362,SGL_RS15535,KEGG_orth,-
2363,SGL_RS15540,KEGG_orth,-
2364,SGL_RS15545,KEGG_orth,-
2365,SGL_RS15550,KEGG_orth,-
2369,SGL_RS15570,KEGG_orth,-
2371,SGL_RS15580,KEGG_orth,-
2372,SGL_RS15585,KEGG_orth,-
2375,SGL_RS15600,KEGG_orth,-
2376,SGL_RS15605,KEGG_orth,-
2378,SGL_RS15630,KEGG_orth,-
2379,SGL_RS15635,KEGG_orth,-
2384,SGL_RS15660,KEGG_orth,-
2388,SGL_RS15680,KEGG_orth,-
2389,SGL_RS15685,KEGG_orth,-
2392,SGL_RS15705,KEGG_orth,-
2395,SGL_RS15720,KEGG_orth,-
2396,SGL_RS15725,KEGG_orth,-
2397,SGL_RS15730,KEGG_orth,-
2398,SGL_RS15735,KEGG_orth,-
2399,SGL_RS15740,KEGG_orth,-
2402,SGL_RS15770,KEGG_orth,-
2403,SGL_RS15775,KEGG_orth,-
2404,SGL_RS15780,KEGG_orth,-
2406,SGL_RS15790,KEGG_orth,-
2407,SGL_RS15795,KEGG_orth,-
2410,SGL_RS20015,KEGG_orth,-
2419,SGL_RS15875,KEGG_orth,-
2421,SGL_RS15895,KEGG_orth,-
2422,SGL_RS15900,KEGG_orth,-
2423,SGL_RS15905,KEGG_orth,-
2424,SGL_RS15910,KEGG_orth,-
2425,SGL_RS15915,KEGG_orth,-
2426,SGL_RS15920,KEGG_orth,-
2428,SGL_RS15935,KEGG_orth,-
2429,SGL_RS15965,KEGG_orth,-
2430,SGL_RS15970,KEGG_orth,-
2431,SGL_RS15975,KEGG_orth,-
2432,SGL_RS15980,KEGG_orth,-
2433,SGL_RS15985,KEGG_orth,-
2434,SGL_RS15995,KEGG_orth,-
2435,SGL_RS16000,KEGG_orth,-
2438,SGL_RS19080,KEGG_orth,-
2449,SGL_RS16105,KEGG_orth,-
2450,SGL_RS16110,KEGG_orth,-
2451,SGL_RS16115,KEGG_orth,-
2453,SGL_RS16130,KEGG_orth,-
2455,SGL_RS16140,KEGG_orth,-
2456,SGL_RS16145,KEGG_orth,-
2458,SGL_RS16155,KEGG_orth,-
2460,SGL_RS16165,KEGG_orth,-
2462,SGL_RS16175,KEGG_orth,-
2464,SGL_RS16190,KEGG_orth,-
2465,SGL_RS18430,KEGG_orth,-
2467,SGL_RS16210,KEGG_orth,-
2468,SGL_RS16220,KEGG_orth,-
2475,SGL_RS16295,KEGG_orth,-
2476,SGL_RS16305,KEGG_orth,-
2483,SGL_RS16350,KEGG_orth,-
2484,SGL_RS16355,KEGG_orth,-
2489,SGL_RS16385,KEGG_orth,-
2494,SGL_RS16410,KEGG_orth,-
2495,SGL_RS16415,KEGG_orth,-
2497,SGL_RS16425,KEGG_orth,-
2501,SGL_RS16440,KEGG_orth,-
2502,SGL_RS16445,KEGG_orth,-
2503,SGL_RS19120,KEGG_orth,-
2506,SGL_RS16465,KEGG_orth,-
2508,SGL_RS16475,KEGG_orth,-
2509,SGL_RS16480,KEGG_orth,-
2511,SGL_RS16490,KEGG_orth,-
2512,SGL_RS16495,KEGG_orth,-
2513,SGL_RS16500,KEGG_orth,-
2514,SGL_RS16505,KEGG_orth,-
2517,SGL_RS16520,KEGG_orth,-
2518,SGL_RS16525,KEGG_orth,-
2519,SGL_RS16530,KEGG_orth,-
2522,SGL_RS16545,KEGG_orth,-
2523,SGL_RS16550,KEGG_orth,-
2528,SGL_RS16575,KEGG_orth,-
2533,SGL_RS16600,KEGG_orth,-
2534,SGL_RS16605,KEGG_orth,-
2539,SGL_RS16630,KEGG_orth,-
2541,SGL_RS16660,KEGG_orth,-
2546,SGL_RS16685,KEGG_orth,-
2547,SGL_RS16690,KEGG_orth,-
2550,SGL_RS16705,KEGG_orth,-
2555,SGL_RS16730,KEGG_orth,-
2558,SGL_RS16745,KEGG_orth,-
2560,SGL_RS16755,KEGG_orth,-
2561,SGL_RS16760,KEGG_orth,-
2562,SGL_RS16765,KEGG_orth,-
2565,SGL_RS16790,KEGG_orth,-
2570,SGL_RS16815,KEGG_orth,-
2575,SGL_RS16840,KEGG_orth,-
2578,SGL_RS16855,KEGG_orth,-
2580,SGL_RS16865,KEGG_orth,-
2593,SGL_RS16935,KEGG_orth,-
2595,SGL_RS16945,KEGG_orth,-
2596,SGL_RS16950,KEGG_orth,-
2597,SGL_RS16955,KEGG_orth,-
2599,SGL_RS16965,KEGG_orth,-
2600,SGL_RS16975,KEGG_orth,-
2608,SGL_RS17015,KEGG_orth,-
2613,SGL_RS17060,KEGG_orth,-
2615,SGL_RS17070,KEGG_orth,-
2617,SGL_RS17080,KEGG_orth,-
2618,SGL_RS17085,KEGG_orth,-
2620,SGL_RS17095,KEGG_orth,-
2621,SGL_RS17100,KEGG_orth,-
2622,SGL_RS17110,KEGG_orth,-
2623,SGL_RS17115,KEGG_orth,-
2624,SGL_RS17120,KEGG_orth,-
2626,SGL_RS17130,KEGG_orth,-
2627,SGL_RS17135,KEGG_orth,-
2629,SGL_RS17145,KEGG_orth,-
2635,SGL_RS17180,KEGG_orth,-
2636,SGL_RS17185,KEGG_orth,-
2637,SGL_RS17190,KEGG_orth,-
2640,SGL_RS17205,KEGG_orth,-
2641,SGL_RS17210,KEGG_orth,-
2643,SGL_RS17220,KEGG_orth,-
2646,SGL_RS17235,KEGG_orth,-
2649,SGL_RS17270,KEGG_orth,-
2650,SGL_RS17275,KEGG_orth,-
2655,SGL_RS17310,KEGG_orth,-
2656,SGL_RS17315,KEGG_orth,-
2658,SGL_RS17335,KEGG_orth,-
2665,SGL_RS17395,KEGG_orth,-
2671,SGL_RS17430,KEGG_orth,-
2673,SGL_RS17445,KEGG_orth,-
2674,SGL_RS17450,KEGG_orth,-
2675,SGL_RS17455,KEGG_orth,-
2676,SGL_RS17465,KEGG_orth,-
2678,SGL_RS17475,KEGG_orth,-
2679,SGL_RS17480,KEGG_orth,-
2680,SGL_RS17485,KEGG_orth,-
2681,SGL_RS17490,KEGG_orth,-
2684,SGL_RS17505,KEGG_orth,-
2685,SGL_RS17510,KEGG_orth,-
2687,SGL_RS17520,KEGG_orth,-
2688,SGL_RS17530,KEGG_orth,-
2689,SGL_RS17535,KEGG_orth,-
2691,SGL_RS17545,KEGG_orth,-
2695,SGL_RS17565,KEGG_orth,-
2696,SGL_RS17575,KEGG_orth,-
2697,SGL_RS17580,KEGG_orth,-
2698,SGL_RS17590,KEGG_orth,-
2702,SGL_RS17625,KEGG_orth,-
2705,SGL_RS17640,KEGG_orth,-
2707,SGL_RS17650,KEGG_orth,-
2709,SGL_RS19135,KEGG_orth,-
2711,SGL_RS17665,KEGG_orth,-
2712,SGL_RS17670,KEGG_orth,-
2714,SGL_RS17680,KEGG_orth,-
2715,SGL_RS17685,KEGG_orth,-
2718,SGL_RS17715,KEGG_orth,-
2719,SGL_RS17720,KEGG_orth,-
2720,SGL_RS17735,KEGG_orth,-
2725,SGL_RS17795,KEGG_orth,-
2727,SGL_RS17805,KEGG_orth,-
2728,SGL_RS17810,KEGG_orth,-
2729,SGL_RS17815,KEGG_orth,-
2733,SGL_RS17835,KEGG_orth,-
2734,SGL_RS17840,KEGG_orth,-
2735,SGL_RS17845,KEGG_orth,-
2736,SGL_RS17850,KEGG_orth,-
2739,SGL_RS17875,KEGG_orth,-
2742,SGL_RS17895,KEGG_orth,-
2743,SGL_RS17900,KEGG_orth,-
2744,SGL_RS17905,KEGG_orth,-
2746,SGL_RS17935,KEGG_orth,-
2747,SGL_RS17945,KEGG_orth,-
2748,SGL_RS17965,KEGG_orth,-
2749,SGL_RS17970,KEGG_orth,-
2750,SGL_RS17980,KEGG_orth,-
2751,SGL_RS17985,KEGG_orth,-
2752,SGL_RS17990,KEGG_orth,-
2753,SGL_RS17995,KEGG_orth,-
