# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "DRX114944_cds.txt" "DRX114944.bam" 
Geneid	Chr	Start	End	Strand	Length	DRX114944.bam
SYNPCC7002_RS00870	NC_010475.1	184149	184550	+	402	183
SYNPCC7002_RS00875	NC_010475.1	184632	185405	-	774	628
SYNPCC7002_RS00880	NC_010475.1	185482	186630	-	1149	3037
SYNPCC7002_RS00885	NC_010475.1	186735	189380	-	2646	562
SYNPCC7002_RS00890	NC_010475.1	189484	189744	-	261	25
SYNPCC7002_RS00895	NC_010475.1	189954	190148	+	195	698
SYNPCC7002_RS00900	NC_010475.1	190266	190742	-	477	1424
SYNPCC7002_RS00905	NC_010475.1	190898	192481	+	1584	339
SYNPCC7002_RS00915	NC_010475.1	192659	193855	-	1197	702
SYNPCC7002_RS00920	NC_010475.1	194043	194387	-	345	1027
SYNPCC7002_RS00925	NC_010475.1	195013	195150	-	138	263
SYNPCC7002_RS00930	NC_010475.1	195386	196330	-	945	2218
SYNPCC7002_RS00935	NC_010475.1;NC_010475.1	196692;196768	196766;197808	+;+	1116	304
SYNPCC7002_RS00940	NC_010475.1	197858	199324	+	1467	646
SYNPCC7002_RS00945	NC_010475.1	199382	200866	+	1485	740
SYNPCC7002_RS00950	NC_010475.1	200876	202201	-	1326	610
SYNPCC7002_RS00955	NC_010475.1	202330	202908	-	579	131
SYNPCC7002_RS00960	NC_010475.1	203001	204710	-	1710	758
SYNPCC7002_RS00965	NC_010475.1	204923	205969	+	1047	39
SYNPCC7002_RS00970	NC_010475.1	206263	206754	+	492	68
SYNPCC7002_RS00975	NC_010475.1	206812	208416	+	1605	84
SYNPCC7002_RS00980	NC_010475.1	208477	209193	+	717	54
SYNPCC7002_RS00985	NC_010475.1	209193	209759	+	567	68
SYNPCC7002_RS00990	NC_010475.1	209765	210409	+	645	58
SYNPCC7002_RS00995	NC_010475.1	210491	211915	+	1425	130
SYNPCC7002_RS01000	NC_010475.1	211915	212346	+	432	25
SYNPCC7002_RS01005	NC_010475.1	212334	212675	+	342	16
SYNPCC7002_RS01010	NC_010475.1	212718	213500	+	783	97
SYNPCC7002_RS01015	NC_010475.1	213508	215802	+	2295	49
SYNPCC7002_RS01020	NC_010475.1	215936	216175	+	240	19
SYNPCC7002_RS01025	NC_010475.1	216179	217264	+	1086	217
SYNPCC7002_RS01030	NC_010475.1	217301	217693	-	393	319
SYNPCC7002_RS01035	NC_010475.1	217709	218056	-	348	588
SYNPCC7002_RS01040	NC_010475.1	218123	218578	+	456	32
SYNPCC7002_RS01045	NC_010475.1	218881	219849	+	969	6515
SYNPCC7002_RS16540	NC_010475.1	220212	220688	-	477	40
SYNPCC7002_RS01055	NC_010475.1	220861	221964	+	1104	2403
SYNPCC7002_RS01060	NC_010475.1	222176	223498	+	1323	1592
SYNPCC7002_RS01065	NC_010475.1	223707	226757	+	3051	1644
SYNPCC7002_RS01070	NC_010475.1	226834	227493	-	660	837
SYNPCC7002_RS01075	NC_010475.1	227648	228634	+	987	1366
SYNPCC7002_RS01080	NC_010475.1	228807	229748	+	942	812
SYNPCC7002_RS01085	NC_010475.1	229891	230616	+	726	241
SYNPCC7002_RS01090	NC_010475.1	230673	231209	+	537	356
SYNPCC7002_RS01095	NC_010475.1	231257	231988	+	732	111
SYNPCC7002_RS01100	NC_010475.1	232392	233810	+	1419	889
SYNPCC7002_RS01105	NC_010475.1	233957	235273	+	1317	302
SYNPCC7002_RS16350	NC_010475.1	235364	236230	-	867	1951
SYNPCC7002_RS01120	NC_010475.1	236255	236686	-	432	2204
SYNPCC7002_RS01125	NC_010475.1	236748	237101	-	354	1439
SYNPCC7002_RS01130	NC_010475.1	237151	239079	-	1929	622
SYNPCC7002_RS01135	NC_010475.1	239337	239684	+	348	920
SYNPCC7002_RS01140	NC_010475.1	239750	240772	+	1023	3444
SYNPCC7002_RS01145	NC_010475.1	240876	241121	+	246	11755
SYNPCC7002_RS16355	NC_010475.1	241168	241299	+	132	2968
SYNPCC7002_RS16360	NC_010475.1	241309	241428	+	120	2349
SYNPCC7002_RS01150	NC_010475.1	241484	241603	+	120	1246
SYNPCC7002_RS01155	NC_010475.1	241731	243554	+	1824	667
SYNPCC7002_RS01160	NC_010475.1	243652	244887	+	1236	890
SYNPCC7002_RS01165	NC_010475.1	245026	246246	+	1221	268
SYNPCC7002_RS01170	NC_010475.1	246234	248105	-	1872	364
SYNPCC7002_RS17040	NC_010475.1	248238	249278	-	1041	3123
SYNPCC7002_RS01185	NC_010475.1	249328	250845	+	1518	520
SYNPCC7002_RS01190	NC_010475.1	250883	251806	+	924	363
SYNPCC7002_RS01200	NC_010475.1	252228	252827	+	600	23163
SYNPCC7002_RS16055	NC_010475.1	252932	254644	-	1713	171
SYNPCC7002_RS01210	NC_010475.1	254692	255153	-	462	484
SYNPCC7002_RS01215	NC_010475.1	255599	258358	+	2760	650
SYNPCC7002_RS01220	NC_010475.1	258454	260628	+	2175	38655
SYNPCC7002_RS01225	NC_010475.1	260726	261685	-	960	914
SYNPCC7002_RS01230	NC_010475.1	261859	262227	-	369	235
SYNPCC7002_RS01235	NC_010475.1	262478	263353	+	876	22
SYNPCC7002_RS01240	NC_010475.1	263501	266002	-	2502	716
SYNPCC7002_RS01245	NC_010475.1	266300	266629	-	330	110
SYNPCC7002_RS01250	NC_010475.1	266740	267315	-	576	211
SYNPCC7002_RS01260	NC_010475.1	267454	268173	-	720	340
SYNPCC7002_RS01265	NC_010475.1	268280	269047	+	768	137
SYNPCC7002_RS01270	NC_010475.1	269123	270559	+	1437	414
SYNPCC7002_RS01275	NC_010475.1	270556	271011	-	456	56
SYNPCC7002_RS16920	NC_010475.1	271033	271218	-	186	30
SYNPCC7002_RS01280	NC_010475.1	271291	272310	-	1020	327
SYNPCC7002_RS01285	NC_010475.1	272425	273759	-	1335	710
SYNPCC7002_RS01290	NC_010475.1	273763	274731	-	969	505
SYNPCC7002_RS01295	NC_010475.1	274979	275680	+	702	768
SYNPCC7002_RS01300	NC_010475.1	275744	276343	-	600	165
SYNPCC7002_RS01305	NC_010475.1	276911	277492	+	582	5726
SYNPCC7002_RS01310	NC_010475.1	277654	278442	-	789	47
SYNPCC7002_RS16925	NC_010475.1	278528	278692	+	165	651
SYNPCC7002_RS01315	NC_010475.1	278860	280023	-	1164	8053
SYNPCC7002_RS01320	NC_010475.1	280486	280662	-	177	254
SYNPCC7002_RS01325	NC_010475.1	281010	281846	+	837	378
SYNPCC7002_RS01330	NC_010475.1	282029	282865	+	837	43803
SYNPCC7002_RS01335	NC_010475.1	283101	284297	-	1197	3439
SYNPCC7002_RS01340	NC_010475.1	284712	286823	+	2112	846
SYNPCC7002_RS01345	NC_010475.1	287022	287276	-	255	12091
SYNPCC7002_RS01350	NC_010475.1	287652	289022	+	1371	286
SYNPCC7002_RS01355	NC_010475.1	289059	290618	+	1560	891
SYNPCC7002_RS01360	NC_010475.1	290729	292222	+	1494	866
SYNPCC7002_RS01365	NC_010475.1	292219	293169	-	951	319
SYNPCC7002_RS01370	NC_010475.1	293201	293401	-	201	563
SYNPCC7002_RS01375	NC_010475.1	293455	293658	-	204	101
SYNPCC7002_RS01380	NC_010475.1	293660	294727	-	1068	547
SYNPCC7002_RS01385	NC_010475.1	294872	295528	+	657	207
SYNPCC7002_RS01390	NC_010475.1	295529	296206	+	678	278
SYNPCC7002_RS01395	NC_010475.1	296264	296530	-	267	326
SYNPCC7002_RS01400	NC_010475.1	296736	298775	+	2040	1289
SYNPCC7002_RS01405	NC_010475.1	298818	299396	-	579	272
SYNPCC7002_RS01410	NC_010475.1	299661	299936	-	276	3208
SYNPCC7002_RS01415	NC_010475.1	300041	301348	-	1308	6862
SYNPCC7002_RS01420	NC_010475.1	301535	303085	-	1551	953
SYNPCC7002_RS01425	NC_010475.1	303268	303582	-	315	195
SYNPCC7002_RS01430	NC_010475.1	303649	304548	-	900	188
SYNPCC7002_RS01435	NC_010475.1	304710	306491	-	1782	671
SYNPCC7002_RS01440	NC_010475.1	306552	309254	-	2703	372
SYNPCC7002_RS01445	NC_010475.1	309251	310429	-	1179	701
SYNPCC7002_RS01450	NC_010475.1	310457	310783	-	327	656
SYNPCC7002_RS01455	NC_010475.1	310998	311801	-	804	1817
SYNPCC7002_RS01460	NC_010475.1	312347	313519	+	1173	359
SYNPCC7002_RS01465	NC_010475.1	313609	314862	+	1254	3204
SYNPCC7002_RS01470	NC_010475.1	314936	315595	-	660	305
SYNPCC7002_RS16370	NC_010475.1	315614	315784	-	171	82
SYNPCC7002_RS01475	NC_010475.1	315839	316504	-	666	251
SYNPCC7002_RS01480	NC_010475.1	316587	317168	+	582	340
SYNPCC7002_RS01485	NC_010475.1	317184	318857	-	1674	508
SYNPCC7002_RS01490	NC_010475.1	319181	319672	-	492	66
SYNPCC7002_RS01495	NC_010475.1	319867	320688	-	822	170
SYNPCC7002_RS01500	NC_010475.1	320739	321059	-	321	457
SYNPCC7002_RS01505	NC_010475.1	321501	321980	-	480	2144
SYNPCC7002_RS01510	NC_010475.1	322106	322657	-	552	173
SYNPCC7002_RS01515	NC_010475.1	322663	323025	-	363	298
SYNPCC7002_RS01520	NC_010475.1	323018	323755	-	738	301
SYNPCC7002_RS01525	NC_010475.1	323974	325062	+	1089	3751
SYNPCC7002_RS01530	NC_010475.1	325093	325707	+	615	866
SYNPCC7002_RS01535	NC_010475.1	325764	326270	+	507	327
SYNPCC7002_RS01540	NC_010475.1	326325	326711	-	387	171
SYNPCC7002_RS01545	NC_010475.1	326934	328067	+	1134	158
SYNPCC7002_RS01550	NC_010475.1	328141	329286	+	1146	926
SYNPCC7002_RS01555	NC_010475.1	329268	329981	-	714	533
SYNPCC7002_RS01560	NC_010475.1	329906	330442	-	537	248
SYNPCC7002_RS01565	NC_010475.1	330570	331322	+	753	748
SYNPCC7002_RS01570	NC_010475.1	331497	333668	+	2172	5342
SYNPCC7002_RS01575	NC_010475.1	333714	334541	+	828	696
SYNPCC7002_RS01580	NC_010475.1	334654	335289	-	636	1763
SYNPCC7002_RS01585	NC_010475.1	335636	336013	+	378	14208
SYNPCC7002_RS01590	NC_010475.1	336122	337591	-	1470	1600
SYNPCC7002_RS01595	NC_010475.1	337641	338330	-	690	5051
SYNPCC7002_RS01600	NC_010475.1	338451	339512	-	1062	172
SYNPCC7002_RS01605	NC_010475.1	339770	340954	+	1185	1431
SYNPCC7002_RS01610	NC_010475.1	341043	342608	-	1566	1768
SYNPCC7002_RS01615	NC_010475.1	342724	342942	-	219	98
SYNPCC7002_RS01620	NC_010475.1	342996	344045	-	1050	671
SYNPCC7002_RS01625	NC_010475.1	344282	345799	+	1518	1320
SYNPCC7002_RS01630	NC_010475.1	345800	346183	+	384	79
SYNPCC7002_RS01635	NC_010475.1	346248	347663	+	1416	259
SYNPCC7002_RS01640	NC_010475.1	347663	348355	+	693	65
SYNPCC7002_RS01645	NC_010475.1	348481	349320	+	840	19
SYNPCC7002_RS01650	NC_010475.1	349294	350934	-	1641	116
SYNPCC7002_RS01655	NC_010475.1	351018	351950	+	933	997
SYNPCC7002_RS01660	NC_010475.1	352037	352432	-	396	443
SYNPCC7002_RS01665	NC_010475.1	352475	353560	-	1086	164
SYNPCC7002_RS01670	NC_010475.1	354212	356644	-	2433	84
SYNPCC7002_RS01675	NC_010475.1	356688	357293	+	606	837
SYNPCC7002_RS01680	NC_010475.1	357457	359544	-	2088	24053
SYNPCC7002_RS17180	NC_010475.1	359836	359958	-	123	8
SYNPCC7002_RS01685	NC_010475.1	359997	360749	+	753	233
SYNPCC7002_RS01690	NC_010475.1	360753	362279	-	1527	1745
SYNPCC7002_RS01695	NC_010475.1	362299	363165	-	867	2537
SYNPCC7002_RS01700	NC_010475.1	363498	364523	+	1026	849
SYNPCC7002_RS01705	NC_010475.1	364576	365022	+	447	819
SYNPCC7002_RS01710	NC_010475.1	365107	365574	+	468	2318
SYNPCC7002_RS01715	NC_010475.1	365606	366262	+	657	2188
SYNPCC7002_RS17185	NC_010475.1	366437	366562	-	126	140
SYNPCC7002_RS01720	NC_010475.1	366670	368556	-	1887	7319
SYNPCC7002_RS01730	NC_010475.1	368943	369974	+	1032	883
SYNPCC7002_RS01735	NC_010475.1	369953	370351	-	399	1186
SYNPCC7002_RS17190	NC_010475.1	370531	370653	-	123	22
SYNPCC7002_RS01740	NC_010475.1	370669	371994	-	1326	852
SYNPCC7002_RS01745	NC_010475.1	372151	373182	-	1032	1239
SYNPCC7002_RS01750	NC_010475.1	373461	375611	+	2151	912
SYNPCC7002_RS01755	NC_010475.1	375611	376189	+	579	75
SYNPCC7002_RS01760	NC_010475.1	376192	376665	+	474	45
SYNPCC7002_RS01765	NC_010475.1	376744	377931	+	1188	210
SYNPCC7002_RS01770	NC_010475.1	378059	381565	+	3507	191
SYNPCC7002_RS01775	NC_010475.1	381607	382128	-	522	71
SYNPCC7002_RS01780	NC_010475.1	382207	383736	+	1530	470
SYNPCC7002_RS01785	NC_010475.1	383743	385467	-	1725	191
SYNPCC7002_RS01790	NC_010475.1	385507	386922	-	1416	1005
SYNPCC7002_RS01795	NC_010475.1	387218	388393	+	1176	3379
SYNPCC7002_RS01800	NC_010475.1	388619	389716	-	1098	3410
SYNPCC7002_RS01805	NC_010475.1	390377	392788	+	2412	444
SYNPCC7002_RS01810	NC_010475.1	392814	393677	-	864	546
SYNPCC7002_RS01815	NC_010475.1	393683	393994	-	312	1258
SYNPCC7002_RS01820	NC_010475.1	394185	395447	-	1263	364
SYNPCC7002_RS01825	NC_010475.1	395464	396255	-	792	824
SYNPCC7002_RS01830	NC_010475.1	396353	396553	-	201	147
SYNPCC7002_RS01835	NC_010475.1	396543	398039	-	1497	796
SYNPCC7002_RS01840	NC_010475.1	398254	399204	-	951	343
SYNPCC7002_RS01845	NC_010475.1	399256	401091	-	1836	1160
SYNPCC7002_RS17195	NC_010475.1	401186	401314	-	129	49
SYNPCC7002_RS01850	NC_010475.1	401425	401541	-	117	760
SYNPCC7002_RS01855	NC_010475.1	401724	402098	+	375	81
SYNPCC7002_RS01860	NC_010475.1	402153	402848	+	696	122
SYNPCC7002_RS01865	NC_010475.1	402848	403585	+	738	96
SYNPCC7002_RS01870	NC_010475.1	403681	403944	+	264	37
SYNPCC7002_RS01875	NC_010475.1	404115	404678	+	564	338
SYNPCC7002_RS01880	NC_010475.1	404743	405549	+	807	148
SYNPCC7002_RS01885	NC_010475.1	405682	406494	+	813	1989
SYNPCC7002_RS01890	NC_010475.1	406722	407780	+	1059	1349
SYNPCC7002_RS01895	NC_010475.1	407944	408288	+	345	4020
SYNPCC7002_RS01900	NC_010475.1	408303	408698	+	396	273
SYNPCC7002_RS01905	NC_010475.1	409324	410088	+	765	1035
SYNPCC7002_RS01910	NC_010475.1	410219	410497	+	279	985
SYNPCC7002_RS01915	NC_010475.1	410696	411577	+	882	947
SYNPCC7002_RS01920	NC_010475.1	411616	412485	+	870	16
SYNPCC7002_RS01925	NC_010475.1	412466	413170	-	705	57
SYNPCC7002_RS01930	NC_010475.1	413098	413757	-	660	131
SYNPCC7002_RS01935	NC_010475.1	413923	414225	+	303	2874
SYNPCC7002_RS01940	NC_010475.1	414472	414720	+	249	82
SYNPCC7002_RS01945	NC_010475.1	414754	416391	-	1638	934
SYNPCC7002_RS01950	NC_010475.1	416412	417278	-	867	311
SYNPCC7002_RS01955	NC_010475.1	417753	418484	-	732	615
SYNPCC7002_RS01960	NC_010475.1	418494	419567	-	1074	1094
SYNPCC7002_RS01965	NC_010475.1	419700	420878	-	1179	1956
SYNPCC7002_RS01970	NC_010475.1	420978	422294	-	1317	12166
SYNPCC7002_RS01975	NC_010475.1	422514	423464	-	951	380
SYNPCC7002_RS01980	NC_010475.1	423471	423860	-	390	149
SYNPCC7002_RS01985	NC_010475.1	423844	425112	-	1269	191
SYNPCC7002_RS01990	NC_010475.1	425225	425596	+	372	198
SYNPCC7002_RS01995	NC_010475.1	425626	426852	-	1227	248
SYNPCC7002_RS02000	NC_010475.1	426856	427779	-	924	117
SYNPCC7002_RS02005	NC_010475.1	427990	428412	-	423	168
SYNPCC7002_RS02010	NC_010475.1	428661	428918	+	258	216
SYNPCC7002_RS02015	NC_010475.1	428905	429327	+	423	155
SYNPCC7002_RS02020	NC_010475.1	429430	430674	-	1245	105
SYNPCC7002_RS02025	NC_010475.1	430718	431098	-	381	85
SYNPCC7002_RS02030	NC_010475.1	431104	431331	-	228	88
SYNPCC7002_RS02035	NC_010475.1	431412	432446	-	1035	91
SYNPCC7002_RS02040	NC_010475.1	432439	433425	-	987	114
SYNPCC7002_RS02045	NC_010475.1	433404	434288	-	885	312
SYNPCC7002_RS02050	NC_010475.1	434457	435104	-	648	194
SYNPCC7002_RS02055	NC_010475.1	435284	436153	-	870	59
SYNPCC7002_RS02060	NC_010475.1	436157	436840	-	684	153
SYNPCC7002_RS02065	NC_010475.1	436885	437679	-	795	149
SYNPCC7002_RS02070	NC_010475.1	437719	439020	-	1302	120
SYNPCC7002_RS02075	NC_010475.1	439236	439691	-	456	226
SYNPCC7002_RS02080	NC_010475.1	439742	440584	-	843	341
SYNPCC7002_RS02085	NC_010475.1	440609	441433	-	825	350
SYNPCC7002_RS02090	NC_010475.1	441692	443482	+	1791	3566
SYNPCC7002_RS02095	NC_010475.1	443613	444557	-	945	371
SYNPCC7002_RS02100	NC_010475.1	444802	445926	-	1125	126
SYNPCC7002_RS02105	NC_010475.1	445950	447020	-	1071	644
SYNPCC7002_RS02110	NC_010475.1	447199	448245	-	1047	1191
SYNPCC7002_RS02115	NC_010475.1	448414	450078	-	1665	1120
SYNPCC7002_RS02120	NC_010475.1	450157	451818	-	1662	262
SYNPCC7002_RS02125	NC_010475.1	452031	452276	-	246	204
SYNPCC7002_RS02130	NC_010475.1	452633	453016	-	384	3050
SYNPCC7002_RS02135	NC_010475.1	453225	455864	+	2640	1941
SYNPCC7002_RS02140	NC_010475.1	456332	457681	+	1350	1489
SYNPCC7002_RS16060	NC_010475.1	457685	458446	+	762	392
SYNPCC7002_RS02150	NC_010475.1	458506	460575	-	2070	3454
SYNPCC7002_RS02155	NC_010475.1	460754	463333	+	2580	1297
SYNPCC7002_RS16615	NC_010475.1	463330	463473	-	144	45
SYNPCC7002_RS02160	NC_010475.1	463604	464677	+	1074	1767
SYNPCC7002_RS16930	NC_010475.1	464780	464917	+	138	184
SYNPCC7002_RS02170	NC_010475.1	464953	466071	+	1119	596
SYNPCC7002_RS16935	NC_010475.1	466496	466639	+	144	56
SYNPCC7002_RS02185	NC_010475.1	466651	466902	-	252	44
SYNPCC7002_RS02190	NC_010475.1	467069	468463	+	1395	692
SYNPCC7002_RS02195	NC_010475.1	468622	468969	-	348	4161
SYNPCC7002_RS02200	NC_010475.1	469217	470011	+	795	585
SYNPCC7002_RS02205	NC_010475.1	470057	471781	+	1725	1108
SYNPCC7002_RS02210	NC_010475.1	471793	473469	-	1677	795
SYNPCC7002_RS02215	NC_010475.1	473833	476262	+	2430	3482
SYNPCC7002_RS02220	NC_010475.1	476305	477696	-	1392	1215
SYNPCC7002_RS02225	NC_010475.1	477945	478550	+	606	250
SYNPCC7002_RS02230	NC_010475.1	478735	480141	+	1407	3063
SYNPCC7002_RS02235	NC_010475.1	480138	481904	-	1767	487
SYNPCC7002_RS02240	NC_010475.1	482024	482920	+	897	450
SYNPCC7002_RS02245	NC_010475.1	482945	483673	-	729	786
SYNPCC7002_RS02250	NC_010475.1	483738	485471	-	1734	515
SYNPCC7002_RS02255	NC_010475.1	485560	485901	-	342	230
SYNPCC7002_RS02260	NC_010475.1	486052	486645	+	594	1169
SYNPCC7002_RS02265	NC_010475.1	486652	487029	+	378	359
SYNPCC7002_RS02270	NC_010475.1	487029	488282	+	1254	325
SYNPCC7002_RS02275	NC_010475.1	488279	489949	-	1671	674
SYNPCC7002_RS02280	NC_010475.1	490081	491697	+	1617	716
SYNPCC7002_RS02285	NC_010475.1	491793	492563	+	771	271
SYNPCC7002_RS02290	NC_010475.1	492657	493790	+	1134	182
SYNPCC7002_RS02295	NC_010475.1	493826	494395	-	570	100
SYNPCC7002_RS02300	NC_010475.1	494566	495348	+	783	222
SYNPCC7002_RS02305	NC_010475.1	495357	496286	-	930	436
SYNPCC7002_RS02310	NC_010475.1	496351	497241	-	891	339
SYNPCC7002_RS02315	NC_010475.1	497485	498369	-	885	112
SYNPCC7002_RS02320	NC_010475.1	498405	499355	-	951	306
SYNPCC7002_RS02325	NC_010475.1	499428	500879	-	1452	642
SYNPCC7002_RS02330	NC_010475.1	501262	502374	-	1113	445
SYNPCC7002_RS02335	NC_010475.1	502747	502989	-	243	2
SYNPCC7002_RS02345	NC_010475.1	503678	503992	+	315	215
SYNPCC7002_RS02350	NC_010475.1	504404	504757	+	354	448
SYNPCC7002_RS02355	NC_010475.1	504773	505630	-	858	278
SYNPCC7002_RS02360	NC_010475.1	505783	507387	+	1605	214
SYNPCC7002_RS02365	NC_010475.1	507449	508933	+	1485	1071
SYNPCC7002_RS02370	NC_010475.1	508942	510045	+	1104	261
SYNPCC7002_RS02375	NC_010475.1	510216	510848	+	633	611
SYNPCC7002_RS02380	NC_010475.1	510959	511171	+	213	489
SYNPCC7002_RS02385	NC_010475.1	511548	513995	+	2448	4221
SYNPCC7002_RS02390	NC_010475.1	514091	514576	-	486	262
SYNPCC7002_RS02395	NC_010475.1	514651	515868	-	1218	445
SYNPCC7002_RS02405	NC_010475.1	516182	517072	-	891	133
SYNPCC7002_RS02410	NC_010475.1	517282	518034	+	753	196
SYNPCC7002_RS02415	NC_010475.1	518469	519104	-	636	381
SYNPCC7002_RS16375	NC_010475.1	519247	519513	-	267	10157
SYNPCC7002_RS02425	NC_010475.1	519585	519932	-	348	6859
SYNPCC7002_RS02430	NC_010475.1	520198	522348	+	2151	880
SYNPCC7002_RS02435	NC_010475.1	522364	523179	-	816	346
SYNPCC7002_RS02440	NC_010475.1	523297	524304	+	1008	1316
SYNPCC7002_RS02445	NC_010475.1	524395	524946	+	552	301
SYNPCC7002_RS02450	NC_010475.1	525043	525393	+	351	373
SYNPCC7002_RS02455	NC_010475.1	525613	526416	+	804	730
SYNPCC7002_RS02460	NC_010475.1	526424	527155	-	732	227
SYNPCC7002_RS02465	NC_010475.1	527187	527861	-	675	288
SYNPCC7002_RS02470	NC_010475.1	527854	528297	-	444	265
SYNPCC7002_RS02475	NC_010475.1	528418	529698	-	1281	898
SYNPCC7002_RS02480	NC_010475.1	529911	531014	+	1104	2217
SYNPCC7002_RS02485	NC_010475.1	531019	531750	+	732	1032
SYNPCC7002_RS02490	NC_010475.1	531801	532607	+	807	1389
SYNPCC7002_RS02495	NC_010475.1	532840	535206	+	2367	9982
SYNPCC7002_RS02500	NC_010475.1	535286	535870	+	585	354
SYNPCC7002_RS02510	NC_010475.1	536370	537098	-	729	374
SYNPCC7002_RS02515	NC_010475.1	537147	538490	+	1344	446
SYNPCC7002_RS02520	NC_010475.1	538487	539827	-	1341	165
SYNPCC7002_RS02525	NC_010475.1	539948	540823	+	876	406
SYNPCC7002_RS02530	NC_010475.1	540820	541125	+	306	185
SYNPCC7002_RS02535	NC_010475.1	541136	542257	-	1122	542
SYNPCC7002_RS02540	NC_010475.1	542475	543644	+	1170	1491
SYNPCC7002_RS02545	NC_010475.1	543709	544629	+	921	757
SYNPCC7002_RS02550	NC_010475.1	544694	545494	+	801	1074
SYNPCC7002_RS02555	NC_010475.1	545574	545852	+	279	373
SYNPCC7002_RS16065	NC_010475.1	545924	546847	+	924	1288
SYNPCC7002_RS02565	NC_010475.1	546910	548121	+	1212	1989
SYNPCC7002_RS02570	NC_010475.1	548209	548748	-	540	104
SYNPCC7002_RS02575	NC_010475.1	549002	549244	+	243	5086
SYNPCC7002_RS02580	NC_010475.1	549244	549672	+	429	4672
SYNPCC7002_RS02585	NC_010475.1	549799	550740	-	942	263
SYNPCC7002_RS02590	NC_010475.1	550765	551553	-	789	105
SYNPCC7002_RS02595	NC_010475.1	551649	552935	+	1287	710
SYNPCC7002_RS02600	NC_010475.1	553044	553796	+	753	204
SYNPCC7002_RS02605	NC_010475.1	553836	554219	+	384	147
SYNPCC7002_RS02610	NC_010475.1	554254	555258	-	1005	950
SYNPCC7002_RS02615	NC_010475.1	555309	556406	-	1098	1167
SYNPCC7002_RS02620	NC_010475.1	556553	557848	+	1296	280
SYNPCC7002_RS02625	NC_010475.1	558071	558700	+	630	733
SYNPCC7002_RS02630	NC_010475.1	558864	559007	+	144	1281
SYNPCC7002_RS02635	NC_010475.1	559208	560671	-	1464	1536
SYNPCC7002_RS02640	NC_010475.1	560913	561335	+	423	322
SYNPCC7002_RS02645	NC_010475.1	561404	563770	+	2367	1032
SYNPCC7002_RS02650	NC_010475.1	563795	564376	+	582	406
SYNPCC7002_RS02655	NC_010475.1	564507	565931	+	1425	2986
SYNPCC7002_RS02660	NC_010475.1	565967	567199	-	1233	221
SYNPCC7002_RS02665	NC_010475.1	567238	567591	-	354	89
SYNPCC7002_RS16620	NC_010475.1	567950	568153	-	204	1
SYNPCC7002_RS02670	NC_010475.1	568393	569742	-	1350	394
SYNPCC7002_RS02675	NC_010475.1	569794	570318	+	525	140
SYNPCC7002_RS02680	NC_010475.1	570275	570550	-	276	86
SYNPCC7002_RS02685	NC_010475.1	570636	571121	-	486	111
SYNPCC7002_RS02690	NC_010475.1	571257	571904	+	648	37
SYNPCC7002_RS02695	NC_010475.1	572324	572599	+	276	145
SYNPCC7002_RS02700	NC_010475.1	572999	573256	+	258	904
SYNPCC7002_RS02705	NC_010475.1	573302	573637	-	336	711
SYNPCC7002_RS02710	NC_010475.1	573756	574085	-	330	3174
SYNPCC7002_RS02715	NC_010475.1	574146	574406	-	261	1253
SYNPCC7002_RS02720	NC_010475.1	574503	575192	-	690	264
SYNPCC7002_RS02725	NC_010475.1	575395	576396	+	1002	2025
SYNPCC7002_RS02730	NC_010475.1	576633	577325	+	693	329
SYNPCC7002_RS02735	NC_010475.1	577569	579038	+	1470	3896
SYNPCC7002_RS02740	NC_010475.1	579081	580037	+	957	483
SYNPCC7002_RS02745	NC_010475.1	580132	580818	-	687	422
SYNPCC7002_RS02750	NC_010475.1	580815	581345	-	531	627
SYNPCC7002_RS02755	NC_010475.1	581342	581938	-	597	105
SYNPCC7002_RS02760	NC_010475.1	582274	582594	+	321	488
SYNPCC7002_RS02765	NC_010475.1	582725	583189	-	465	544
SYNPCC7002_RS02770	NC_010475.1	583359	584717	-	1359	464
SYNPCC7002_RS02775	NC_010475.1	584787	585374	-	588	285
SYNPCC7002_RS02780	NC_010475.1	585454	587937	-	2484	787
SYNPCC7002_RS02785	NC_010475.1	588119	588352	+	234	521
SYNPCC7002_RS02790	NC_010475.1	588404	588724	+	321	378
SYNPCC7002_RS02795	NC_010475.1	588795	589589	+	795	810
SYNPCC7002_RS02800	NC_010475.1	589624	592269	-	2646	410
SYNPCC7002_RS02805	NC_010475.1	592472	593461	-	990	1871
SYNPCC7002_RS02810	NC_010475.1	593502	594014	-	513	292
SYNPCC7002_RS02815	NC_010475.1	594075	594557	+	483	912
SYNPCC7002_RS02820	NC_010475.1	594623	594973	+	351	703
SYNPCC7002_RS02825	NC_010475.1	595375	595911	+	537	567
SYNPCC7002_RS02830	NC_010475.1	596050	596409	-	360	1219
SYNPCC7002_RS02835	NC_010475.1	596456	596965	+	510	74
SYNPCC7002_RS02840	NC_010475.1	597031	597570	+	540	388
SYNPCC7002_RS02845	NC_010475.1	597623	597817	+	195	1294
SYNPCC7002_RS02850	NC_010475.1	597882	598097	+	216	2172
SYNPCC7002_RS02855	NC_010475.1	598169	600181	+	2013	4599
