# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "0" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "DRX114946_cds.txt" "DRX114946.bam" 
Geneid	Chr	Start	End	Strand	Length	DRX114946.bam
SYNPCC7002_RS00865	NC_010475.1	182822	184105	+	1284	398
SYNPCC7002_RS00870	NC_010475.1	184149	184550	+	402	138
SYNPCC7002_RS00875	NC_010475.1	184632	185405	-	774	1430
SYNPCC7002_RS00880	NC_010475.1	185482	186630	-	1149	695
SYNPCC7002_RS00885	NC_010475.1	186735	189380	-	2646	775
SYNPCC7002_RS00890	NC_010475.1	189484	189744	-	261	120
SYNPCC7002_RS00895	NC_010475.1	189954	190148	+	195	336
SYNPCC7002_RS00900	NC_010475.1	190266	190742	-	477	3783
SYNPCC7002_RS00905	NC_010475.1	190898	192481	+	1584	632
SYNPCC7002_RS00915	NC_010475.1	192659	193855	-	1197	560
SYNPCC7002_RS00920	NC_010475.1	194043	194387	-	345	2628
SYNPCC7002_RS00925	NC_010475.1	195013	195150	-	138	12579
SYNPCC7002_RS00930	NC_010475.1	195386	196330	-	945	5891
SYNPCC7002_RS00935	NC_010475.1;NC_010475.1	196692;196768	196766;197808	+;+	1116	493
SYNPCC7002_RS00940	NC_010475.1	197858	199324	+	1467	1568
SYNPCC7002_RS00945	NC_010475.1	199382	200866	+	1485	1356
SYNPCC7002_RS00950	NC_010475.1	200876	202201	-	1326	666
SYNPCC7002_RS00955	NC_010475.1	202330	202908	-	579	890
SYNPCC7002_RS00960	NC_010475.1	203001	204710	-	1710	5048
SYNPCC7002_RS00965	NC_010475.1	204923	205969	+	1047	152
SYNPCC7002_RS00970	NC_010475.1	206263	206754	+	492	57
SYNPCC7002_RS00975	NC_010475.1	206812	208416	+	1605	272
SYNPCC7002_RS00980	NC_010475.1	208477	209193	+	717	156
SYNPCC7002_RS00985	NC_010475.1	209193	209759	+	567	222
SYNPCC7002_RS00990	NC_010475.1	209765	210409	+	645	194
SYNPCC7002_RS00995	NC_010475.1	210491	211915	+	1425	423
SYNPCC7002_RS01000	NC_010475.1	211915	212346	+	432	115
SYNPCC7002_RS01005	NC_010475.1	212334	212675	+	342	58
SYNPCC7002_RS01010	NC_010475.1	212718	213500	+	783	224
SYNPCC7002_RS01015	NC_010475.1	213508	215802	+	2295	203
SYNPCC7002_RS01020	NC_010475.1	215936	216175	+	240	63
SYNPCC7002_RS01025	NC_010475.1	216179	217264	+	1086	549
SYNPCC7002_RS01030	NC_010475.1	217301	217693	-	393	457
SYNPCC7002_RS01035	NC_010475.1	217709	218056	-	348	1020
SYNPCC7002_RS01040	NC_010475.1	218123	218578	+	456	64
SYNPCC7002_RS01045	NC_010475.1	218881	219849	+	969	1445
SYNPCC7002_RS16540	NC_010475.1	220212	220688	-	477	413
SYNPCC7002_RS01055	NC_010475.1	220861	221964	+	1104	11796
SYNPCC7002_RS01060	NC_010475.1	222176	223498	+	1323	9513
SYNPCC7002_RS01065	NC_010475.1	223707	226757	+	3051	943
SYNPCC7002_RS01070	NC_010475.1	226834	227493	-	660	4841
SYNPCC7002_RS01075	NC_010475.1	227648	228634	+	987	971
SYNPCC7002_RS01080	NC_010475.1	228807	229748	+	942	947
SYNPCC7002_RS01085	NC_010475.1	229891	230616	+	726	380
SYNPCC7002_RS01090	NC_010475.1	230673	231209	+	537	829
SYNPCC7002_RS01095	NC_010475.1	231257	231988	+	732	356
SYNPCC7002_RS01100	NC_010475.1	232392	233810	+	1419	8295
SYNPCC7002_RS01105	NC_010475.1	233957	235273	+	1317	846
SYNPCC7002_RS16350	NC_010475.1	235364	236230	-	867	3231
SYNPCC7002_RS01120	NC_010475.1	236255	236686	-	432	3174
SYNPCC7002_RS01125	NC_010475.1	236748	237101	-	354	3435
SYNPCC7002_RS01130	NC_010475.1	237151	239079	-	1929	1656
SYNPCC7002_RS01135	NC_010475.1	239337	239684	+	348	605
SYNPCC7002_RS01140	NC_010475.1	239750	240772	+	1023	1565
SYNPCC7002_RS01145	NC_010475.1	240876	241121	+	246	3959
SYNPCC7002_RS16355	NC_010475.1	241168	241299	+	132	1204
SYNPCC7002_RS16360	NC_010475.1	241309	241428	+	120	1126
SYNPCC7002_RS01150	NC_010475.1	241484	241603	+	120	865
SYNPCC7002_RS01155	NC_010475.1	241731	243554	+	1824	1657
SYNPCC7002_RS01160	NC_010475.1	243652	244887	+	1236	978
SYNPCC7002_RS01165	NC_010475.1	245026	246246	+	1221	385
SYNPCC7002_RS01170	NC_010475.1	246234	248105	-	1872	736
SYNPCC7002_RS17040	NC_010475.1	248238	249278	-	1041	14636
SYNPCC7002_RS01185	NC_010475.1	249328	250845	+	1518	563
SYNPCC7002_RS01190	NC_010475.1	250883	251806	+	924	567
SYNPCC7002_RS01200	NC_010475.1	252228	252827	+	600	33470
SYNPCC7002_RS16055	NC_010475.1	252932	254644	-	1713	355
SYNPCC7002_RS01210	NC_010475.1	254692	255153	-	462	1545
SYNPCC7002_RS01215	NC_010475.1	255599	258358	+	2760	2352
SYNPCC7002_RS01220	NC_010475.1	258454	260628	+	2175	171531
SYNPCC7002_RS01225	NC_010475.1	260726	261685	-	960	1703
SYNPCC7002_RS01230	NC_010475.1	261859	262227	-	369	700
SYNPCC7002_RS01235	NC_010475.1	262478	263353	+	876	67
SYNPCC7002_RS01240	NC_010475.1	263501	266002	-	2502	2298
SYNPCC7002_RS01245	NC_010475.1	266300	266629	-	330	3944
SYNPCC7002_RS01250	NC_010475.1	266740	267315	-	576	903
SYNPCC7002_RS01260	NC_010475.1	267454	268173	-	720	766
SYNPCC7002_RS01265	NC_010475.1	268280	269047	+	768	220
SYNPCC7002_RS01270	NC_010475.1	269123	270559	+	1437	615
SYNPCC7002_RS01275	NC_010475.1	270556	271011	-	456	88
SYNPCC7002_RS16920	NC_010475.1	271033	271218	-	186	131
SYNPCC7002_RS01280	NC_010475.1	271291	272310	-	1020	407
SYNPCC7002_RS01285	NC_010475.1	272425	273759	-	1335	1042
SYNPCC7002_RS01290	NC_010475.1	273763	274731	-	969	570
SYNPCC7002_RS01295	NC_010475.1	274979	275680	+	702	957
SYNPCC7002_RS01300	NC_010475.1	275744	276343	-	600	210
SYNPCC7002_RS01305	NC_010475.1	276911	277492	+	582	5808
SYNPCC7002_RS01310	NC_010475.1	277654	278442	-	789	131
SYNPCC7002_RS16925	NC_010475.1	278528	278692	+	165	34
SYNPCC7002_RS01315	NC_010475.1	278860	280023	-	1164	4178
SYNPCC7002_RS01320	NC_010475.1	280486	280662	-	177	476
SYNPCC7002_RS01325	NC_010475.1	281010	281846	+	837	420
SYNPCC7002_RS01330	NC_010475.1	282029	282865	+	837	5899
SYNPCC7002_RS01335	NC_010475.1	283101	284297	-	1197	17932
SYNPCC7002_RS01340	NC_010475.1	284712	286823	+	2112	14000
SYNPCC7002_RS01345	NC_010475.1	287022	287276	-	255	8648
SYNPCC7002_RS01350	NC_010475.1	287652	289022	+	1371	565
SYNPCC7002_RS01355	NC_010475.1	289059	290618	+	1560	1844
SYNPCC7002_RS01360	NC_010475.1	290729	292222	+	1494	937
SYNPCC7002_RS01365	NC_010475.1	292219	293169	-	951	923
SYNPCC7002_RS01370	NC_010475.1	293201	293401	-	201	1314
SYNPCC7002_RS01375	NC_010475.1	293455	293658	-	204	145
SYNPCC7002_RS01380	NC_010475.1	293660	294727	-	1068	920
SYNPCC7002_RS01385	NC_010475.1	294872	295528	+	657	369
SYNPCC7002_RS01390	NC_010475.1	295529	296206	+	678	434
SYNPCC7002_RS01395	NC_010475.1	296264	296530	-	267	1178
SYNPCC7002_RS01400	NC_010475.1	296736	298775	+	2040	1209
SYNPCC7002_RS01405	NC_010475.1	298818	299396	-	579	232
SYNPCC7002_RS01410	NC_010475.1	299661	299936	-	276	1546
SYNPCC7002_RS01415	NC_010475.1	300041	301348	-	1308	3756
SYNPCC7002_RS01420	NC_010475.1	301535	303085	-	1551	949
SYNPCC7002_RS01425	NC_010475.1	303268	303582	-	315	402
SYNPCC7002_RS01430	NC_010475.1	303649	304548	-	900	381
SYNPCC7002_RS01435	NC_010475.1	304710	306491	-	1782	950
SYNPCC7002_RS01440	NC_010475.1	306552	309254	-	2703	1093
SYNPCC7002_RS01445	NC_010475.1	309251	310429	-	1179	1001
SYNPCC7002_RS01450	NC_010475.1	310457	310783	-	327	953
SYNPCC7002_RS01455	NC_010475.1	310998	311801	-	804	11742
SYNPCC7002_RS01460	NC_010475.1	312347	313519	+	1173	470
SYNPCC7002_RS01465	NC_010475.1	313609	314862	+	1254	7005
SYNPCC7002_RS01470	NC_010475.1	314936	315595	-	660	958
SYNPCC7002_RS16370	NC_010475.1	315614	315784	-	171	287
SYNPCC7002_RS01475	NC_010475.1	315839	316504	-	666	738
SYNPCC7002_RS01480	NC_010475.1	316587	317168	+	582	1085
SYNPCC7002_RS01485	NC_010475.1	317184	318857	-	1674	635
SYNPCC7002_RS01490	NC_010475.1	319181	319672	-	492	146
SYNPCC7002_RS01495	NC_010475.1	319867	320688	-	822	227
SYNPCC7002_RS01500	NC_010475.1	320739	321059	-	321	182
SYNPCC7002_RS01505	NC_010475.1	321501	321980	-	480	1416
SYNPCC7002_RS01510	NC_010475.1	322106	322657	-	552	316
SYNPCC7002_RS01515	NC_010475.1	322663	323025	-	363	316
SYNPCC7002_RS01520	NC_010475.1	323018	323755	-	738	374
SYNPCC7002_RS01525	NC_010475.1	323974	325062	+	1089	2038
SYNPCC7002_RS01530	NC_010475.1	325093	325707	+	615	588
SYNPCC7002_RS01535	NC_010475.1	325764	326270	+	507	295
SYNPCC7002_RS01540	NC_010475.1	326325	326711	-	387	349
SYNPCC7002_RS01545	NC_010475.1	326934	328067	+	1134	469
SYNPCC7002_RS01550	NC_010475.1	328141	329286	+	1146	795
SYNPCC7002_RS01555	NC_010475.1	329268	329981	-	714	1286
SYNPCC7002_RS01560	NC_010475.1	329906	330442	-	537	478
SYNPCC7002_RS01565	NC_010475.1	330570	331322	+	753	1069
SYNPCC7002_RS01570	NC_010475.1	331497	333668	+	2172	12105
SYNPCC7002_RS01575	NC_010475.1	333714	334541	+	828	1691
SYNPCC7002_RS01580	NC_010475.1	334654	335289	-	636	1558
SYNPCC7002_RS01585	NC_010475.1	335636	336013	+	378	1568
SYNPCC7002_RS01590	NC_010475.1	336122	337591	-	1470	1378
SYNPCC7002_RS01595	NC_010475.1	337641	338330	-	690	1256
SYNPCC7002_RS01600	NC_010475.1	338451	339512	-	1062	503
SYNPCC7002_RS01605	NC_010475.1	339770	340954	+	1185	10637
SYNPCC7002_RS01610	NC_010475.1	341043	342608	-	1566	7004
SYNPCC7002_RS01615	NC_010475.1	342724	342942	-	219	393
SYNPCC7002_RS01620	NC_010475.1	342996	344045	-	1050	2664
SYNPCC7002_RS01625	NC_010475.1	344282	345799	+	1518	7468
SYNPCC7002_RS01630	NC_010475.1	345800	346183	+	384	448
SYNPCC7002_RS01635	NC_010475.1	346248	347663	+	1416	481
SYNPCC7002_RS01640	NC_010475.1	347663	348355	+	693	175
SYNPCC7002_RS01645	NC_010475.1	348481	349320	+	840	60
SYNPCC7002_RS01650	NC_010475.1	349294	350934	-	1641	474
SYNPCC7002_RS01655	NC_010475.1	351018	351950	+	933	1632
SYNPCC7002_RS01660	NC_010475.1	352037	352432	-	396	1263
SYNPCC7002_RS01665	NC_010475.1	352475	353560	-	1086	774
SYNPCC7002_RS01670	NC_010475.1	354212	356644	-	2433	425
SYNPCC7002_RS01675	NC_010475.1	356688	357293	+	606	894
SYNPCC7002_RS01680	NC_010475.1	357457	359544	-	2088	14422
SYNPCC7002_RS17180	NC_010475.1	359836	359958	-	123	24
SYNPCC7002_RS01685	NC_010475.1	359997	360749	+	753	322
SYNPCC7002_RS01690	NC_010475.1	360753	362279	-	1527	3568
SYNPCC7002_RS01695	NC_010475.1	362299	363165	-	867	8956
SYNPCC7002_RS01700	NC_010475.1	363498	364523	+	1026	778
SYNPCC7002_RS01705	NC_010475.1	364576	365022	+	447	948
SYNPCC7002_RS01710	NC_010475.1	365107	365574	+	468	1536
SYNPCC7002_RS01715	NC_010475.1	365606	366262	+	657	1685
SYNPCC7002_RS17185	NC_010475.1	366437	366562	-	126	108
SYNPCC7002_RS01720	NC_010475.1	366670	368556	-	1887	23885
SYNPCC7002_RS01730	NC_010475.1	368943	369974	+	1032	694
SYNPCC7002_RS01735	NC_010475.1	369953	370351	-	399	596
SYNPCC7002_RS17190	NC_010475.1	370531	370653	-	123	64
SYNPCC7002_RS01740	NC_010475.1	370669	371994	-	1326	1488
SYNPCC7002_RS01745	NC_010475.1	372151	373182	-	1032	801
SYNPCC7002_RS01750	NC_010475.1	373461	375611	+	2151	2412
SYNPCC7002_RS01755	NC_010475.1	375611	376189	+	579	163
SYNPCC7002_RS01760	NC_010475.1	376192	376665	+	474	129
SYNPCC7002_RS01765	NC_010475.1	376744	377931	+	1188	891
SYNPCC7002_RS01770	NC_010475.1	378059	381565	+	3507	791
SYNPCC7002_RS01775	NC_010475.1	381607	382128	-	522	161
SYNPCC7002_RS01780	NC_010475.1	382207	383736	+	1530	967
SYNPCC7002_RS01785	NC_010475.1	383743	385467	-	1725	637
SYNPCC7002_RS01790	NC_010475.1	385507	386922	-	1416	3180
SYNPCC7002_RS01795	NC_010475.1	387218	388393	+	1176	3374
SYNPCC7002_RS01800	NC_010475.1	388619	389716	-	1098	27885
SYNPCC7002_RS01805	NC_010475.1	390377	392788	+	2412	640
SYNPCC7002_RS01810	NC_010475.1	392814	393677	-	864	774
SYNPCC7002_RS01815	NC_010475.1	393683	393994	-	312	1968
SYNPCC7002_RS01820	NC_010475.1	394185	395447	-	1263	552
SYNPCC7002_RS01825	NC_010475.1	395464	396255	-	792	1079
SYNPCC7002_RS01830	NC_010475.1	396353	396553	-	201	362
SYNPCC7002_RS01835	NC_010475.1	396543	398039	-	1497	1207
SYNPCC7002_RS01840	NC_010475.1	398254	399204	-	951	749
SYNPCC7002_RS01845	NC_010475.1	399256	401091	-	1836	3196
SYNPCC7002_RS17195	NC_010475.1	401186	401314	-	129	112
SYNPCC7002_RS01850	NC_010475.1	401425	401541	-	117	956
SYNPCC7002_RS01855	NC_010475.1	401724	402098	+	375	619
SYNPCC7002_RS01860	NC_010475.1	402153	402848	+	696	758
SYNPCC7002_RS01865	NC_010475.1	402848	403585	+	738	425
SYNPCC7002_RS01870	NC_010475.1	403681	403944	+	264	209
SYNPCC7002_RS01875	NC_010475.1	404115	404678	+	564	646
SYNPCC7002_RS01880	NC_010475.1	404743	405549	+	807	356
SYNPCC7002_RS01885	NC_010475.1	405682	406494	+	813	5121
SYNPCC7002_RS01890	NC_010475.1	406722	407780	+	1059	3422
SYNPCC7002_RS01895	NC_010475.1	407944	408288	+	345	3158
SYNPCC7002_RS01900	NC_010475.1	408303	408698	+	396	333
SYNPCC7002_RS01905	NC_010475.1	409324	410088	+	765	4514
SYNPCC7002_RS01910	NC_010475.1	410219	410497	+	279	5244
SYNPCC7002_RS01915	NC_010475.1	410696	411577	+	882	1064
SYNPCC7002_RS01920	NC_010475.1	411616	412485	+	870	53
SYNPCC7002_RS01925	NC_010475.1	412466	413170	-	705	66
SYNPCC7002_RS01930	NC_010475.1	413098	413757	-	660	214
SYNPCC7002_RS01935	NC_010475.1	413923	414225	+	303	2129
SYNPCC7002_RS01940	NC_010475.1	414472	414720	+	249	435
SYNPCC7002_RS01945	NC_010475.1	414754	416391	-	1638	2373
SYNPCC7002_RS01950	NC_010475.1	416412	417278	-	867	689
SYNPCC7002_RS01955	NC_010475.1	417753	418484	-	732	2279
SYNPCC7002_RS01960	NC_010475.1	418494	419567	-	1074	3376
SYNPCC7002_RS01965	NC_010475.1	419700	420878	-	1179	6053
SYNPCC7002_RS01970	NC_010475.1	420978	422294	-	1317	40752
SYNPCC7002_RS01975	NC_010475.1	422514	423464	-	951	1011
SYNPCC7002_RS01980	NC_010475.1	423471	423860	-	390	121
SYNPCC7002_RS01985	NC_010475.1	423844	425112	-	1269	196
SYNPCC7002_RS01990	NC_010475.1	425225	425596	+	372	880
SYNPCC7002_RS01995	NC_010475.1	425626	426852	-	1227	1034
SYNPCC7002_RS02000	NC_010475.1	426856	427779	-	924	440
SYNPCC7002_RS02005	NC_010475.1	427990	428412	-	423	589
SYNPCC7002_RS02010	NC_010475.1	428661	428918	+	258	535
SYNPCC7002_RS02015	NC_010475.1	428905	429327	+	423	241
SYNPCC7002_RS02020	NC_010475.1	429430	430674	-	1245	248
SYNPCC7002_RS02025	NC_010475.1	430718	431098	-	381	280
SYNPCC7002_RS02030	NC_010475.1	431104	431331	-	228	275
SYNPCC7002_RS02035	NC_010475.1	431412	432446	-	1035	213
SYNPCC7002_RS02040	NC_010475.1	432439	433425	-	987	281
SYNPCC7002_RS02045	NC_010475.1	433404	434288	-	885	698
SYNPCC7002_RS02050	NC_010475.1	434457	435104	-	648	858
SYNPCC7002_RS02055	NC_010475.1	435284	436153	-	870	248
SYNPCC7002_RS02060	NC_010475.1	436157	436840	-	684	579
SYNPCC7002_RS02065	NC_010475.1	436885	437679	-	795	426
SYNPCC7002_RS02070	NC_010475.1	437719	439020	-	1302	414
SYNPCC7002_RS02075	NC_010475.1	439236	439691	-	456	502
SYNPCC7002_RS02080	NC_010475.1	439742	440584	-	843	811
SYNPCC7002_RS02085	NC_010475.1	440609	441433	-	825	504
SYNPCC7002_RS02090	NC_010475.1	441692	443482	+	1791	1055
SYNPCC7002_RS02095	NC_010475.1	443613	444557	-	945	330
SYNPCC7002_RS02100	NC_010475.1	444802	445926	-	1125	539
SYNPCC7002_RS02105	NC_010475.1	445950	447020	-	1071	4251
SYNPCC7002_RS02110	NC_010475.1	447199	448245	-	1047	2850
SYNPCC7002_RS02115	NC_010475.1	448414	450078	-	1665	2217
SYNPCC7002_RS02120	NC_010475.1	450157	451818	-	1662	530
SYNPCC7002_RS02125	NC_010475.1	452031	452276	-	246	474
SYNPCC7002_RS02130	NC_010475.1	452633	453016	-	384	1713
SYNPCC7002_RS02135	NC_010475.1	453225	455864	+	2640	2531
SYNPCC7002_RS02140	NC_010475.1	456332	457681	+	1350	1050
SYNPCC7002_RS16060	NC_010475.1	457685	458446	+	762	340
SYNPCC7002_RS02150	NC_010475.1	458506	460575	-	2070	11349
SYNPCC7002_RS02155	NC_010475.1	460754	463333	+	2580	4255
SYNPCC7002_RS16615	NC_010475.1	463330	463473	-	144	160
SYNPCC7002_RS02160	NC_010475.1	463604	464677	+	1074	5779
SYNPCC7002_RS16930	NC_010475.1	464780	464917	+	138	1116
SYNPCC7002_RS02170	NC_010475.1	464953	466071	+	1119	1599
SYNPCC7002_RS16935	NC_010475.1	466496	466639	+	144	209
SYNPCC7002_RS02185	NC_010475.1	466651	466902	-	252	282
SYNPCC7002_RS02190	NC_010475.1	467069	468463	+	1395	1307
SYNPCC7002_RS02195	NC_010475.1	468622	468969	-	348	1777
SYNPCC7002_RS02200	NC_010475.1	469217	470011	+	795	1293
SYNPCC7002_RS02205	NC_010475.1	470057	471781	+	1725	2247
SYNPCC7002_RS02210	NC_010475.1	471793	473469	-	1677	2660
SYNPCC7002_RS02215	NC_010475.1	473833	476262	+	2430	2325
SYNPCC7002_RS02220	NC_010475.1	476305	477696	-	1392	3112
SYNPCC7002_RS02225	NC_010475.1	477945	478550	+	606	1335
SYNPCC7002_RS02230	NC_010475.1	478735	480141	+	1407	6871
SYNPCC7002_RS02235	NC_010475.1	480138	481904	-	1767	1207
SYNPCC7002_RS02240	NC_010475.1	482024	482920	+	897	1953
SYNPCC7002_RS02245	NC_010475.1	482945	483673	-	729	2502
SYNPCC7002_RS02250	NC_010475.1	483738	485471	-	1734	3320
SYNPCC7002_RS02255	NC_010475.1	485560	485901	-	342	2265
SYNPCC7002_RS02260	NC_010475.1	486052	486645	+	594	2316
SYNPCC7002_RS02265	NC_010475.1	486652	487029	+	378	502
SYNPCC7002_RS02270	NC_010475.1	487029	488282	+	1254	619
SYNPCC7002_RS02275	NC_010475.1	488279	489949	-	1671	2486
SYNPCC7002_RS02280	NC_010475.1	490081	491697	+	1617	2080
SYNPCC7002_RS02285	NC_010475.1	491793	492563	+	771	1414
SYNPCC7002_RS02290	NC_010475.1	492657	493790	+	1134	838
SYNPCC7002_RS02295	NC_010475.1	493826	494395	-	570	487
SYNPCC7002_RS02300	NC_010475.1	494566	495348	+	783	493
SYNPCC7002_RS02305	NC_010475.1	495357	496286	-	930	1122
SYNPCC7002_RS02310	NC_010475.1	496351	497241	-	891	663
SYNPCC7002_RS02315	NC_010475.1	497485	498369	-	885	803
SYNPCC7002_RS02320	NC_010475.1	498405	499355	-	951	2600
SYNPCC7002_RS02325	NC_010475.1	499428	500879	-	1452	4033
SYNPCC7002_RS02330	NC_010475.1	501262	502374	-	1113	465
SYNPCC7002_RS02335	NC_010475.1	502747	502989	-	243	34
SYNPCC7002_RS02345	NC_010475.1	503678	503992	+	315	144
SYNPCC7002_RS02350	NC_010475.1	504404	504757	+	354	577
SYNPCC7002_RS02355	NC_010475.1	504773	505630	-	858	374
SYNPCC7002_RS02360	NC_010475.1	505783	507387	+	1605	636
SYNPCC7002_RS02365	NC_010475.1	507449	508933	+	1485	2709
SYNPCC7002_RS02370	NC_010475.1	508942	510045	+	1104	842
SYNPCC7002_RS02375	NC_010475.1	510216	510848	+	633	3853
SYNPCC7002_RS02380	NC_010475.1	510959	511171	+	213	1199
SYNPCC7002_RS02385	NC_010475.1	511548	513995	+	2448	24672
SYNPCC7002_RS02390	NC_010475.1	514091	514576	-	486	1127
SYNPCC7002_RS02395	NC_010475.1	514651	515868	-	1218	1801
SYNPCC7002_RS02405	NC_010475.1	516182	517072	-	891	282
SYNPCC7002_RS02410	NC_010475.1	517282	518034	+	753	1437
SYNPCC7002_RS02415	NC_010475.1	518469	519104	-	636	361
SYNPCC7002_RS16375	NC_010475.1	519247	519513	-	267	5214
SYNPCC7002_RS02425	NC_010475.1	519585	519932	-	348	2324
SYNPCC7002_RS02430	NC_010475.1	520198	522348	+	2151	2056
SYNPCC7002_RS02435	NC_010475.1	522364	523179	-	816	800
SYNPCC7002_RS02440	NC_010475.1	523297	524304	+	1008	1088
SYNPCC7002_RS02445	NC_010475.1	524395	524946	+	552	1226
SYNPCC7002_RS02450	NC_010475.1	525043	525393	+	351	1421
SYNPCC7002_RS02455	NC_010475.1	525613	526416	+	804	24567
SYNPCC7002_RS02460	NC_010475.1	526424	527155	-	732	3835
SYNPCC7002_RS02465	NC_010475.1	527187	527861	-	675	513
SYNPCC7002_RS02470	NC_010475.1	527854	528297	-	444	247
SYNPCC7002_RS02475	NC_010475.1	528418	529698	-	1281	1800
SYNPCC7002_RS02480	NC_010475.1	529911	531014	+	1104	7809
SYNPCC7002_RS02485	NC_010475.1	531019	531750	+	732	2784
SYNPCC7002_RS02490	NC_010475.1	531801	532607	+	807	4232
SYNPCC7002_RS02495	NC_010475.1	532840	535206	+	2367	25556
SYNPCC7002_RS02500	NC_010475.1	535286	535870	+	585	792
SYNPCC7002_RS02510	NC_010475.1	536370	537098	-	729	342
SYNPCC7002_RS02515	NC_010475.1	537147	538490	+	1344	471
SYNPCC7002_RS02520	NC_010475.1	538487	539827	-	1341	445
SYNPCC7002_RS02525	NC_010475.1	539948	540823	+	876	700
SYNPCC7002_RS02530	NC_010475.1	540820	541125	+	306	309
SYNPCC7002_RS02535	NC_010475.1	541136	542257	-	1122	1001
SYNPCC7002_RS02540	NC_010475.1	542475	543644	+	1170	2537
SYNPCC7002_RS02545	NC_010475.1	543709	544629	+	921	1621
SYNPCC7002_RS02550	NC_010475.1	544694	545494	+	801	1716
SYNPCC7002_RS02555	NC_010475.1	545574	545852	+	279	804
SYNPCC7002_RS16065	NC_010475.1	545924	546847	+	924	1869
SYNPCC7002_RS02565	NC_010475.1	546910	548121	+	1212	3160
SYNPCC7002_RS02570	NC_010475.1	548209	548748	-	540	692
SYNPCC7002_RS02575	NC_010475.1	549002	549244	+	243	4263
SYNPCC7002_RS02580	NC_010475.1	549244	549672	+	429	3359
SYNPCC7002_RS02585	NC_010475.1	549799	550740	-	942	422
SYNPCC7002_RS02590	NC_010475.1	550765	551553	-	789	240
SYNPCC7002_RS02595	NC_010475.1	551649	552935	+	1287	2310
SYNPCC7002_RS02600	NC_010475.1	553044	553796	+	753	279
SYNPCC7002_RS02605	NC_010475.1	553836	554219	+	384	118
SYNPCC7002_RS02610	NC_010475.1	554254	555258	-	1005	971
SYNPCC7002_RS02615	NC_010475.1	555309	556406	-	1098	937
SYNPCC7002_RS02620	NC_010475.1	556553	557848	+	1296	899
SYNPCC7002_RS02625	NC_010475.1	558071	558700	+	630	754
SYNPCC7002_RS02630	NC_010475.1	558864	559007	+	144	102431
SYNPCC7002_RS02635	NC_010475.1	559208	560671	-	1464	3236
SYNPCC7002_RS02640	NC_010475.1	560913	561335	+	423	347
SYNPCC7002_RS02645	NC_010475.1	561404	563770	+	2367	1411
SYNPCC7002_RS02650	NC_010475.1	563795	564376	+	582	599
SYNPCC7002_RS02655	NC_010475.1	564507	565931	+	1425	6199
SYNPCC7002_RS02660	NC_010475.1	565967	567199	-	1233	339
SYNPCC7002_RS02665	NC_010475.1	567238	567591	-	354	127
SYNPCC7002_RS16620	NC_010475.1	567950	568153	-	204	2
SYNPCC7002_RS02670	NC_010475.1	568393	569742	-	1350	444
SYNPCC7002_RS02675	NC_010475.1	569794	570318	+	525	238
SYNPCC7002_RS02680	NC_010475.1	570275	570550	-	276	183
SYNPCC7002_RS02685	NC_010475.1	570636	571121	-	486	282
SYNPCC7002_RS02690	NC_010475.1	571257	571904	+	648	211
SYNPCC7002_RS02695	NC_010475.1	572324	572599	+	276	443
SYNPCC7002_RS02700	NC_010475.1	572999	573256	+	258	2731
SYNPCC7002_RS02705	NC_010475.1	573302	573637	-	336	1699
SYNPCC7002_RS02710	NC_010475.1	573756	574085	-	330	5257
SYNPCC7002_RS02715	NC_010475.1	574146	574406	-	261	2412
SYNPCC7002_RS02720	NC_010475.1	574503	575192	-	690	364
SYNPCC7002_RS02725	NC_010475.1	575395	576396	+	1002	2430
SYNPCC7002_RS02730	NC_010475.1	576633	577325	+	693	2354
SYNPCC7002_RS02735	NC_010475.1	577569	579038	+	1470	5896
SYNPCC7002_RS02740	NC_010475.1	579081	580037	+	957	1338
SYNPCC7002_RS02745	NC_010475.1	580132	580818	-	687	573
SYNPCC7002_RS02750	NC_010475.1	580815	581345	-	531	824
SYNPCC7002_RS02755	NC_010475.1	581342	581938	-	597	217
SYNPCC7002_RS02760	NC_010475.1	582274	582594	+	321	244
SYNPCC7002_RS02765	NC_010475.1	582725	583189	-	465	731
SYNPCC7002_RS02770	NC_010475.1	583359	584717	-	1359	959
SYNPCC7002_RS02775	NC_010475.1	584787	585374	-	588	637
SYNPCC7002_RS02780	NC_010475.1	585454	587937	-	2484	943
SYNPCC7002_RS02785	NC_010475.1	588119	588352	+	234	560
SYNPCC7002_RS02790	NC_010475.1	588404	588724	+	321	535
SYNPCC7002_RS02795	NC_010475.1	588795	589589	+	795	575
SYNPCC7002_RS02800	NC_010475.1	589624	592269	-	2646	858
SYNPCC7002_RS02805	NC_010475.1	592472	593461	-	990	4559
SYNPCC7002_RS02810	NC_010475.1	593502	594014	-	513	430
SYNPCC7002_RS02815	NC_010475.1	594075	594557	+	483	1717
SYNPCC7002_RS02820	NC_010475.1	594623	594973	+	351	1245
SYNPCC7002_RS02825	NC_010475.1	595375	595911	+	537	2122
SYNPCC7002_RS02830	NC_010475.1	596050	596409	-	360	1469
SYNPCC7002_RS02835	NC_010475.1	596456	596965	+	510	284
SYNPCC7002_RS02840	NC_010475.1	597031	597570	+	540	641
